game_id,game_name,indie,action,adventure,casual,simulation,strategy,rpg,early_access,free_to_play,sports,racing,massively_multiplayer
703940,Ball 2D: Soccer Online,0,1,0,0,0,0,0,0,1,1,0,0
703950,Just Fishing,0,1,1,1,1,0,0,0,1,1,0,1
703960,MORDER,1,1,0,0,1,0,0,1,0,0,0,0
703970,Protoball,0,1,0,0,0,0,0,1,0,1,0,0
703980,Star Wars: Imperial Assault - Legends of the Alliance,0,0,1,0,0,0,1,0,0,0,0,0
704000,GUNHEAD,1,1,1,0,0,0,0,0,0,0,0,0
704010,LongStory,1,0,1,1,1,0,1,0,0,0,0,0
704030,Cattle and Crops,1,0,0,1,1,0,0,1,0,0,0,0
704150,BLUE REFLECTION - Season Pass,0,0,0,0,0,0,1,0,0,0,0,0
704190,Bitcoin Collector,1,1,1,1,0,0,0,0,0,0,0,0
704230,Pro Cycling Manager 2018,0,0,0,0,1,0,0,0,0,1,0,0
704260,Las Vegas International  [KLAS] airport for Tower!3D Pro,1,0,0,0,1,0,0,0,0,0,0,0
704270,Generation Zero,0,1,1,0,0,0,0,0,0,0,0,0
704286,Train Simulator: Longhai Railway: Lingbao - Mianchi Route Add-On,0,0,0,0,1,0,0,0,0,0,0,0
704300,Bartender VR Simulator,0,0,0,0,1,0,0,0,0,0,0,0
704310,Lumberjack VR,1,1,0,0,0,0,0,0,0,0,0,0
704327,TS Marketplace: LMS Period 1 Non-Corridor Coach Pack Early Add-On,0,0,0,0,1,0,0,0,0,0,0,0
704328,TS Marketplace: LMS Period 1 Non-Corridor Coach Pack Late Add-On,0,0,0,0,1,0,0,0,0,0,0,0
704340,Multiplayer Mini-Golf Game Source Code (Full Project),1,0,0,1,0,0,0,0,1,1,0,0
704350,Captain 13 Beyond the Hero,0,1,0,1,0,0,0,0,0,0,0,0
704360,SACRALITH : The Archer`s Tale,0,1,1,0,1,0,0,0,0,0,0,0
704370,Water Pipeline,1,0,1,1,0,1,0,0,0,0,0,0
704390,Molecats - Original Soundtrack,1,0,0,1,0,0,0,0,0,0,0,0
704430,Space Survivors Shooter,0,1,0,1,0,0,0,1,0,0,0,0
704440,Nimble Fish,1,0,0,1,0,0,0,0,0,0,0,0
704450,Neverwinter Nights: Enhanced Edition,0,0,0,0,0,0,1,0,0,0,0,0
704460,Surviving in the forest,1,0,0,1,1,1,0,0,0,0,0,0
704470,VR Furballs - Demolition,1,0,0,1,0,0,0,0,0,0,0,0
704480,Durak!,1,0,0,1,1,1,0,0,0,0,0,0
704490,Caves!,1,0,0,1,1,1,0,0,0,0,0,0
704510,Mercury Fallen,1,0,0,0,1,1,0,1,0,0,0,0
704520,Battle Buddies VR,1,1,0,0,1,1,1,1,0,0,0,0
704600,Functions - Ersatz Original Soundtrack,1,1,0,0,0,0,0,0,0,0,0,0
704610,Reaching for Petals - Official Soundtrack,1,0,1,1,0,0,0,0,0,0,0,0
704620,Fantasy Grounds - The Malefactor Class: Revised & Expanded (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
704640,Evolution of Ages: Settlements,1,0,0,0,1,1,1,0,0,0,0,0
704660,Maze Trials,1,0,1,1,0,0,0,0,0,0,0,0
704670,Inexplicable Geeks: Dawn of Just Us,1,0,1,0,0,0,0,0,0,0,0,0
704690,Elisa: Seduce the Innkeeper,1,0,1,1,0,0,0,0,0,0,0,0
704700,TRYON,1,0,0,1,0,0,0,0,0,0,0,0
704710,Cuphead - Official Soundtrack,1,1,0,0,0,0,0,0,0,0,0,0
704730,Neofeud - Soundtrack,1,0,1,0,0,0,0,0,0,0,0,0
704740,Life is Strange: Before the Storm Episode 3,0,1,1,0,0,0,0,0,0,0,0,0
704750,Uplands Motel,1,1,1,0,0,0,0,0,0,0,0,0
704760,Grimrush,1,1,0,0,0,0,0,0,0,0,0,0
704830,Esports Life: Ep.1 - Dreams of Glory,1,0,0,0,1,1,1,1,0,1,0,0
704840,The Walking Vegetables,1,1,0,0,0,0,0,0,0,0,0,0
704850,Thief Simulator,1,1,1,0,1,0,0,0,0,0,0,0
704860,Keepsake,1,0,1,1,0,0,0,0,0,0,0,0
704900,Puzzle Pirates - Defiant Armada pack,1,0,1,0,0,0,1,0,1,0,0,1
704930,Puzzle Pirates - Shadow Fleet pack,1,0,1,0,0,0,1,0,1,0,0,1
704940,BOX IT,1,0,0,1,0,0,0,0,0,0,0,0
704990,OSES,1,1,0,0,0,1,0,0,0,0,0,0
705000,OctorSpace,1,1,0,1,0,0,0,0,0,0,0,0
705020,Bottom of the 9th,1,0,0,0,0,1,0,0,0,1,0,0
705050,Apocalypse (Showcase),0,1,0,0,0,0,0,0,0,0,0,0
705060,Infernales,1,1,1,0,0,0,0,0,0,0,0,0
705070,FEMINAZI: 3000,1,0,0,1,0,0,0,0,0,0,1,0
705100,Marshmallow Melee,1,1,1,0,0,1,1,1,0,0,0,0
705120,Death Coming,1,0,1,1,0,1,0,0,0,0,0,0
705130,Foundation of Nightmares,1,0,1,0,0,0,1,0,0,0,0,0
705150,Rhythm World - Master Project,1,0,0,1,1,0,0,0,0,0,0,0
705200,Blanco Original Soundtrack,1,1,1,1,0,0,0,0,0,0,0,0
705210,Cube Racer,1,1,0,1,0,0,0,0,0,0,1,0
705220,Tactical Monsters Rumble Arena,1,0,1,0,0,1,1,0,1,0,0,0
705240,Boom Box Blue!,1,1,0,1,0,0,0,0,0,0,0,0
705250,Cross Set Infinity,1,0,0,1,0,0,0,0,0,0,0,0
705260,Waste Cleaner,1,0,0,0,1,0,0,0,0,0,0,0
705280,Hakoniwa Explorer Plus,1,1,0,0,0,0,1,0,0,0,0,0
705290,Strange Telephone,1,0,1,1,0,0,0,0,0,0,0,0
705300,Suicide Adventures,1,0,1,1,0,0,0,0,0,0,0,0
705340,Kofi Quest: Alpha MOD,1,0,1,0,0,1,1,0,0,0,0,0
705370,The Cursed Tower,1,1,1,1,0,0,0,0,1,0,0,0
705380,Galactic Shipwright,1,1,0,0,1,0,0,0,0,0,0,0
705400,Crankies Workshop: Bozzbot Assembly,1,1,0,1,1,1,0,0,0,0,0,0
705410,World War Party: Game Of Trump,1,1,0,0,0,1,0,0,0,1,0,0
705420,Crankies Workshop: Grizzbot Assembly,1,1,0,1,1,1,0,0,0,0,0,0
705430,Crankies Workshop: Lerpbot Assembly,1,1,0,1,1,1,0,0,0,0,0,0
705540,Zombidle - Nipply pack,1,0,0,1,0,1,0,0,1,0,0,0
705550,Burgle Bros.,1,0,1,0,0,0,0,0,0,0,0,0
705560,Zombidle - Passion Pack,1,0,0,1,0,1,0,0,1,0,0,0
705640,BACK TO THE EGG! Tower Defense,1,0,0,0,0,1,0,0,0,0,0,0
705700,Stripper Anya™ 2 X-MiGuFighters,1,1,0,1,0,0,0,0,0,0,0,0
705710,Sense of The Devil,1,1,0,0,0,0,0,0,0,0,0,0
705720,Knightfall Original Soundtrack,0,1,1,0,0,0,1,0,0,0,0,0
705740,Car Demolition Clicker,1,1,0,1,0,0,0,0,0,0,0,0
705770,The Donnerwald Experiment,1,0,0,0,0,0,1,0,0,0,0,0
705780,Ancient Future,1,1,0,0,0,0,0,0,0,0,0,0
705800,Astroe,1,1,0,0,0,0,0,0,0,0,0,0
705850,Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 2: The Thrushmoor Terror (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
705880,Fantasy Grounds - B11: Fall of House Rodow (5E),1,0,0,0,0,1,1,0,0,0,0,0
705920,Empress of Gold,1,0,0,0,0,0,0,1,0,0,0,0
705930,The Trace,0,0,1,0,0,0,0,0,0,0,0,0
705950,Drunk or Dead - Uncensored,1,1,0,0,1,0,0,0,0,0,0,0
705980,The Greenskins,0,0,0,0,0,1,0,0,0,0,0,0
706000,Fjong - Original Soundtrack,1,0,0,1,0,0,0,0,0,0,0,0
706020,Fade to Silence,0,0,0,0,0,0,1,0,0,0,0,0
706030,Parking Cop Simulator,1,0,0,1,1,0,0,0,0,0,0,0
706060,WWE 2K18 - Season Pass,0,0,0,0,1,0,0,0,0,1,0,0
706070,WWE 2K18 - Accelerator,0,0,0,0,1,0,0,0,0,1,0,0
706110,WWE 2K18 - Cena (Nuff) Pack,0,0,0,0,1,0,0,0,0,1,0,0
706130,Far from Noise,1,0,0,1,0,0,0,0,0,0,0,0
706140,Cynoclept: The Game - Harambe Jump,0,1,1,0,0,0,0,0,0,0,0,0
706180,A-10C: Tactical Training Qualification Campaign,0,0,0,0,1,0,0,0,0,0,0,0
706200,Celtabula,1,0,0,1,0,0,0,0,0,0,0,0
706260,Life is Feudal: MMO. Pagan Starter Pack,0,1,1,0,1,0,1,0,1,0,0,1
706261,Life is Feudal: MMO. Pilgrim Starter Pack,0,1,1,0,1,0,1,0,1,0,0,1
706262,Life is Feudal: MMO. Zealot Starter Pack,0,1,1,0,1,0,1,0,1,0,0,1
706270,Space Zombies Invasion,1,1,1,1,0,0,0,0,0,0,0,0
706280,Devil in the Pines,1,0,0,0,0,0,0,0,0,0,0,0
706310,CaveDuel,1,1,0,0,0,1,0,0,0,0,0,0
706320,Trivia Vault: Mini Mixed Trivia,1,1,0,1,1,1,0,0,0,0,0,0
706350,Mari and the Black Tower,1,0,0,0,0,0,1,0,0,0,0,0
706360,Physica-E,0,0,0,0,0,1,0,0,0,0,0,0
706380,LOGistICAL: Norway,1,0,0,1,0,1,0,0,0,0,0,0
706390,LOGistICAL: Chile,1,0,0,1,0,1,0,0,0,0,0,0
706440,Cyborg Arena,0,0,0,0,0,0,0,0,0,0,0,0
706480,The Man in the Cape: Special Edition,1,1,0,0,0,0,0,0,0,0,0,0
706550,Kaya,1,0,0,0,0,1,0,0,0,0,0,0
706560,Jimmy and the Pulsating Mass,1,0,0,0,0,0,1,0,0,0,0,0
706570,The Seven Stages,1,1,1,1,0,0,0,1,0,0,0,0
706590,Fantasy Grounds - Pixies on Parade (5E),1,0,0,0,0,1,1,0,0,0,0,0
706600,Fantasy Grounds - Village Backdrop: Coldwater (5E),1,0,0,0,0,1,1,0,0,0,0,0
706650,Fantasy Grounds - Town Backdrop: Dunstone (5E),1,0,0,0,0,1,1,0,0,0,0,0
706680,Brave Earth: Prologue,1,1,0,0,0,0,0,0,0,0,0,0
706700,Fantasy Grounds - Village Backdrop: Hard Bay (5E),1,0,0,0,0,1,1,0,0,0,0,0
706710,Close Your Eyes -Anniversary Remake-,1,0,1,0,0,0,0,1,0,0,0,0
706780,Fantasy Grounds - Village Backdrop: White Moon Cove (5E),1,0,0,0,0,1,1,0,0,0,0,0
706800,Fantasy Grounds - Town Backdrop: Dulwich (5E),1,0,0,0,0,1,1,0,0,0,0,0
706840,Castaway VR,1,0,1,0,0,0,0,0,0,0,0,0
706850,Devader,1,1,0,1,0,0,0,0,0,0,0,0
706870,X-Morph: Defense - Soundtrack,1,1,0,0,0,1,0,0,0,0,0,0
706880,Austen Translation,1,0,0,1,0,1,0,0,0,0,0,0
706910,Halcyon 6: Lightspeed Edition - Artbook,1,0,0,0,1,1,1,0,0,0,0,0
706950,Chupacabra,1,1,0,0,0,0,0,1,0,0,0,0
706960,Super Slime Arena,1,1,0,1,0,0,0,0,0,0,0,0
706970,Chainsaw Warrior - The Official Soundtrack,1,0,1,0,0,1,1,0,0,0,0,0
706980,PaperCat,1,0,0,1,0,0,0,0,0,0,0,0
706990,BLOCKPOST,1,1,0,0,0,0,0,0,1,0,0,0
707000,Aw Nutz,1,0,0,1,0,0,0,0,0,0,0,0
707010,Will To Live Online,1,1,0,0,0,0,1,1,0,0,0,1
707040,Robosoul: From the Depths of Pax-Animi,1,1,1,0,0,0,0,1,0,0,0,0
707080,RAID: World War II Special Edition Upgrade,0,1,1,0,0,0,0,0,0,0,0,0
707090,Pathfinder Adventures: The Official Soundtrack,0,0,0,0,0,1,1,0,0,0,0,0
707110,Anahita,0,0,1,0,0,0,0,0,0,0,0,0
707160,Samurai Riot - Soundtrack,1,1,1,0,0,0,0,0,0,0,0,0
707280,ResumeMaker® Professional Deluxe 20,0,0,0,0,0,0,0,0,0,0,0,0
707310,The Little Prince VR,0,0,1,1,0,0,0,0,0,0,0,0
707330,Restoration: Nightmare Chronicles,1,0,0,0,0,0,1,0,0,0,0,0
707400,Attack Of Insects,1,1,1,0,0,0,0,1,0,0,0,0
707450,March to Glory,0,0,0,0,0,1,0,0,0,0,0,0
707470,JumpFist,1,1,0,1,0,0,0,0,0,0,0,0
707480,Tyranny - Official Soundtrack Deluxe Edition,0,0,1,0,0,0,1,0,0,0,0,0
707490,Infectonator: Survivors - Soundtrack & Artbook,1,1,1,0,1,1,1,0,0,0,0,0
707560,Crucible Trails : Initial Rupture,1,1,1,0,0,0,0,0,0,0,0,0
707580,AFFECTED: The Manor,1,0,0,0,0,0,0,0,0,0,0,0
707610,Food Mahjong,1,0,1,1,0,1,0,0,0,1,0,0
707670,Talisman - The Harbinger Expansion,1,0,0,0,0,1,1,0,0,0,0,0
707680,Slapshot,1,0,0,0,0,0,0,0,1,1,0,0
707720,Ragna Maya,1,1,1,1,0,1,1,0,0,0,0,0
707730,VR: Vacate the Room - Extras,1,0,1,0,0,0,0,0,0,0,0,0
707740,Doodle God Blitz - Greatest Inventions DLC,1,0,0,1,1,0,0,0,1,0,0,0
707750,DrumSim,0,0,0,1,1,0,0,0,0,0,0,0
707770,Tactics 2: War,0,1,0,0,1,1,0,0,0,0,0,0
707860,The Power Factory,1,0,0,0,1,1,0,1,0,0,0,0
707870,Hoo-Boy,1,0,1,1,0,0,0,0,0,0,0,0
707920,Analemma,1,0,1,1,0,0,0,0,0,0,0,0
707950,Tank Warz!,1,1,0,1,0,0,0,0,0,0,0,0
707960,I was here,1,0,1,1,0,0,0,0,0,0,0,0
708030,Ultraball,1,1,0,0,0,0,0,0,1,1,0,0
708070,RECHARGE COMPLETE,1,1,1,0,0,0,0,1,0,0,0,0
708110,Smash Bash Crash,0,1,0,0,0,0,0,0,0,1,1,0
708120,Printer Forge 3D,0,0,0,0,0,0,0,1,0,0,0,0
708140,TriElement,1,1,0,1,0,0,0,0,0,0,0,0
708150,Lost Artifacts - Ancient Tribe Survival,0,0,0,1,0,1,0,0,0,0,0,0
708160,Yokai Mask,1,0,1,0,0,0,0,0,0,0,0,0
708171,OMSI 2 Add-on K-Bergbahn,0,0,0,0,1,0,0,0,0,0,0,0
708260,Text Wormhole,1,1,0,1,0,0,0,0,0,0,0,0
708280,Bobbi_Cities,0,1,1,1,0,1,0,0,0,0,0,0
708340,Shark Simulator,1,1,0,1,1,0,0,0,0,0,0,0
708360,VR Racket Ball,0,0,0,0,0,0,0,0,0,1,0,0
708420,Broken Ground,1,1,0,0,0,1,0,0,1,0,0,0
708450,Pembrey,1,1,1,0,0,0,1,0,0,0,0,0
708480,Little People,1,1,1,0,0,0,0,0,0,0,0,0
708510,The Promethium Effect - The Idle Clicker MMO,1,1,0,1,0,0,0,0,1,0,0,1
708520,EVE: Valkyrie – Warzone x2 Gold Capsule,0,1,0,0,0,0,0,0,0,0,0,0
708521,EVE: Valkyrie – Warzone x5 Gold Capsule,0,1,0,0,0,0,0,0,0,0,0,0
708522,EVE: Valkyrie – Warzone x11 Gold Capsule,0,1,0,0,0,0,0,0,0,0,0,0
708523,EVE: Valkyrie – Warzone x24 Gold Capsule,0,1,0,0,0,0,0,0,0,0,0,0
708530,EVE: Valkyrie – Warzone x50 Gold Capsule,0,1,0,0,0,0,0,0,0,0,0,0
708580,The Exorcist: Legion VR - Chapter 1: First Rites,0,1,1,1,1,0,0,0,0,0,0,0
708620,Realities - Cologne Cathedral,0,0,1,0,1,0,0,0,1,0,0,0
708621,Realities - Death Valley,0,0,1,0,1,0,0,0,1,0,0,0
708622,Realities - Beelitz Heilstätten,0,0,1,0,1,0,0,0,1,0,0,0
708630,Little Adventurer II,0,0,1,0,0,0,0,0,0,0,0,0
708680,Octopus Bar,1,1,1,1,0,0,0,1,1,0,0,0
708710,Defend Your Castle,1,1,0,1,0,0,0,0,0,0,0,0
708760,Social Club VR : Casino Nights,1,0,0,1,1,1,0,0,0,1,0,0
708770,ARK: Aberration - Expansion Pack,1,1,1,0,0,0,1,0,0,0,0,1
708780,Slam Fighter II,1,0,0,1,0,0,0,0,0,0,0,0
708790,Fantasy World,1,0,1,1,0,1,1,0,0,0,0,0
708820,Baby Hands,1,1,1,1,1,0,1,0,0,0,0,0
708850,Reverie,1,0,0,1,0,0,0,0,0,0,0,0
708870,Reginald Does His Thang,1,1,1,0,0,0,0,0,0,0,0,0
708880,BlazBlue Centralfiction - Additional Playable Character JUBEI,0,1,0,0,0,0,0,0,0,0,0,0
708890,BEATris,1,1,0,1,0,0,0,1,0,0,0,0
708910,Hordiaz,1,0,0,0,1,0,1,1,0,0,0,0
708940,Rebons,1,1,1,1,1,1,1,0,0,1,1,1
708950,Steam Tactics,1,0,0,0,0,1,1,0,0,0,0,0
708970,X Caeli: The Iron Hand of Love,1,1,1,1,0,0,1,1,0,0,0,0
709010,Offroad Transport Simulator,1,0,0,1,1,0,0,0,0,0,0,0
709020,VIRUS OF SURVIVORS:LIFE SIMULATOR,0,1,1,0,1,0,0,0,0,0,0,0
709040,Volseons,1,0,1,0,0,1,1,0,1,0,0,0
709050,GHOUL,1,0,1,0,0,0,0,0,0,0,0,0
709080,The Bears And The Bees,1,0,1,0,0,0,0,0,1,0,0,0
709090,Defendoooooor!! - Main title,1,1,1,1,0,0,0,0,0,0,0,0
709130,Fantasy Grounds - Forest Kingdom KS (Token Pack),1,0,0,0,0,1,1,0,0,0,0,0
709140,A Dream For Aaron,1,1,1,1,0,0,0,0,0,0,0,0
709150,EVERSPACE™ - Encounters,1,1,0,0,0,0,0,0,0,0,0,0
709160,Smart Junior Academy - Autumn,1,0,0,1,0,0,0,0,0,0,0,0
709210,World of Guns: Machine Guns Pack #1,1,0,0,0,1,0,0,0,1,0,0,0
709240,Ingnomia,1,0,0,0,1,1,0,1,0,0,0,0
709250,Hardcore Survival,1,1,1,1,1,1,0,0,0,0,0,0
709280,Island Build Masters,1,1,0,0,1,0,0,0,0,0,0,0
709290,Rage Quest,1,0,1,0,0,1,1,0,0,0,0,0
709380,Circularity,1,0,0,1,0,0,0,0,0,0,0,0
709390,Chewbrick,1,1,0,1,0,0,0,1,0,0,0,0
709410,AZURA,1,0,1,1,0,1,1,0,0,0,0,0
709430,Trials of the Illuminati: Animated Sea Creatures Jigsaws,1,0,0,1,1,0,0,0,0,0,0,0
709440,Override: Mech City Brawl,1,1,0,0,0,0,0,0,0,0,0,0
709450,Towards The Pantheon: Escaping Eternity,1,0,1,1,0,0,1,0,1,0,0,0
709550,Tic Tac Toe LOUNGE,1,0,0,1,0,1,0,0,0,0,0,0
709560,Until the last,1,0,0,0,0,0,0,0,0,0,0,0
709590,Farkle Friends,1,0,0,1,0,0,0,0,0,0,0,0
709600,Fantasy Grounds - Ultimate Bestiary: Revenge of the Horde (5E),1,0,0,0,0,1,1,0,0,0,0,0
709610,Mahjong Match,1,0,1,1,0,1,0,0,0,1,0,0
709620,Squareboy vs Bullies: Arena Edition,1,1,1,0,0,0,0,0,0,0,0,0
709630,Petrichor,1,0,1,0,0,0,0,0,0,0,0,0
709650,Fantasy Grounds - Shanghai Vampocalypse (Savage Worlds),1,0,0,0,0,1,1,0,0,0,0,0
709670,Clarent Saga: Tactics,1,0,0,0,0,1,1,0,0,0,0,0
709680,Fantasy Grounds - Into the Wintery Gale (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
709690,Fantasy Grounds - Slaughter at Splinterfang Gorge (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
709730,Slingray,1,1,0,0,0,0,0,0,0,1,0,0
709750,IRO HERO,1,1,1,0,0,0,0,0,0,0,0,0
709770,Trials of The Illuminati: Animated Christmas Time Jigsaws,1,0,0,1,1,0,0,0,0,0,0,0
709800,Hardcore ZBoy,1,1,1,1,0,0,0,0,0,1,1,0
709820,Wasted Pizza,1,1,0,1,0,0,0,1,0,0,0,0
709840,Bloody Glimpse,1,1,0,0,1,0,0,0,0,0,0,0
709870,West of Red,1,1,0,0,1,0,0,0,0,0,0,0
709890,Crazy Mob,1,1,1,1,0,0,0,0,0,0,0,0
709920,Tametsi,1,0,0,0,0,0,0,0,0,0,0,0
709940,Weapon and Armor: Mahjong,1,0,1,1,0,1,0,0,0,0,0,0
709960,Res Judicata: Vale of Myth - Add Map Pictures,0,0,0,0,0,0,1,0,0,0,0,0
709980,Fantasy Grounds - Feats of Legend: 20 Celestial Feats (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
710000,Fantasy Grounds - Lost Library of Thoth (5E),1,0,0,0,0,1,1,0,0,0,0,0
710010,Fantasy Grounds - Feats of Legend: 30 Fey Feats (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
710020,STARCATCHER,1,1,0,0,0,0,0,1,0,0,0,0
710030,Cinderella Escape 2 Revenge,1,1,0,0,0,0,0,0,0,0,0,0
710040,Fantasy Grounds - Feats of Legend: 20 Story Feats (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
710050,Fantasy Grounds - Feats of Legend: 20 Orc Feats (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
710060,Fantasy Grounds - Feats of Legend: 20 Infernal Feats (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
710090,Annual,1,1,0,0,0,0,0,0,1,0,0,0
710160,Mula: The Cycle of Shadow,1,0,0,0,0,0,0,0,0,0,0,0
710170,The Broken Seal,1,1,0,0,0,0,1,0,0,0,0,0
710240,Interworlds,1,1,1,0,0,0,0,1,0,0,0,0
710280,Musician,1,0,0,1,1,0,0,0,0,0,0,0
710310,Hopscotch,1,0,0,1,0,0,0,0,0,1,0,0
710430,Car Mechanic Simulator 2018 - Tuning DLC,0,0,0,0,1,0,0,0,0,0,1,0
710470,Little Witch Academia: Chamber of Time,0,1,1,0,0,0,1,0,0,0,0,0
710480,Extreme Real Reality HD Remix,1,1,1,1,0,0,0,0,0,0,0,0
710490,Planet Coaster - Spooky Pack,0,0,0,0,1,1,0,0,0,0,0,0
710520,Super Trashforce,1,1,1,0,0,0,0,0,0,0,0,0
710540,Driver Pro: 2017,1,1,0,0,1,0,0,0,0,0,1,0
710580,Kitten adventures in city park - Bonus Content,1,0,1,0,0,0,0,0,0,0,0,0
710630,GOLDRUSHERS,1,1,0,0,0,0,0,0,0,0,0,0
710690,The Path of Motus,1,1,1,0,0,0,0,0,0,0,0,0
710800,Steel Division: Normandy 44 - Second Wave,0,1,0,0,1,1,0,0,0,0,0,0
710820,BELPAESE: Homecoming,1,0,1,0,0,0,0,0,0,0,0,0
710830,AppGameKit - Shader Pack,0,0,0,0,0,0,0,0,0,0,0,0
710840,Cicadas,1,0,1,1,0,0,0,0,0,0,0,0
710880,Dark Rising,1,0,0,0,0,1,0,0,0,0,0,0
710920,Darksiders Genesis,0,1,1,0,0,0,1,0,0,0,0,0
710950,Pinewood Island,1,0,0,1,1,0,0,0,0,0,0,0
710990,KENDAMVR - Virtual Reality Kendama,1,0,0,1,1,0,0,0,0,1,0,0
711020,Fractured Space - Starter Pack,1,1,0,0,0,1,0,0,1,0,0,0
711022,Fractured Space - Fleet Pack: All Current and Future Ships,1,1,0,0,0,1,0,0,1,0,0,0
711023,Fractured Space - Ultimate Skins Pack,1,1,0,0,0,1,0,0,1,0,0,0
711070,Kim Jong-Boom,1,0,0,1,0,0,0,0,0,0,0,0
711120,Life At Space,1,1,1,1,1,1,1,0,0,0,0,0
711130,God of Light: Remastered,1,0,0,1,0,0,0,0,0,0,0,0
711140,Forsaken Generation,0,0,0,0,0,0,1,0,0,0,0,0
711150,Brick Breaker Ultimate,1,0,0,0,0,0,0,0,0,0,0,0
711172,Dungeons 3 - Once Upon A Time,0,0,0,0,1,1,0,0,0,0,0,0
711220,Fantasy Grounds - Village Backdrop : Longbridge (5E),1,0,0,0,0,1,1,0,0,0,0,0
711240,Grand Academy for Future Villains,1,0,1,0,0,0,1,0,0,0,0,0
711260,BHB: BioHazard Bot,1,1,0,0,0,0,0,0,0,0,0,0
711270,Fantasy Grounds - Feasting at Lanterngeist (5E),1,0,0,0,0,1,1,0,0,0,0,0
711280,Fantasy Grounds - Mythic Monsters #6 - Oozes Too (PFRPG),1,0,0,0,0,1,1,0,0,0,0,0
711300,Bit Storm VR: First Loop,1,1,0,0,0,0,0,1,0,0,0,0
711310,SPIIIDERS,1,1,1,1,0,0,0,0,0,0,0,0
711320,Battle of Frigates,1,1,1,1,1,0,0,0,0,0,0,0
711330,Trial of the Demon Hunter,1,0,1,0,0,0,1,0,0,0,0,0
711350,Captive of Fortune,1,0,1,0,0,0,1,0,0,0,0,0
711390,Anti Gravity Warriors VR,1,1,1,0,0,0,0,0,1,0,0,0
711430,Miss Fisher and the Deathly Maze,1,0,1,1,0,0,0,0,0,0,0,0
711440,Mortars VR,1,1,0,1,0,1,0,1,0,0,0,0
711450,Orb The Ball,1,1,1,1,0,0,0,0,0,0,0,0
711460,Duel Survival,1,1,1,0,0,1,1,0,0,0,0,0
711490,Caveman Warriors - Artbook,1,1,1,1,0,0,0,0,0,0,0,0
711510,Campus Notes - forget me not. OST FLAC ver.,1,0,1,0,0,0,0,0,0,0,0,0
711530,Butterfly Moment,0,0,0,1,0,0,0,0,0,0,0,0
711540,Lonely Mountains: Downhill,1,0,0,0,0,0,0,0,0,1,1,0
711550,Glo,1,1,1,1,0,0,0,0,0,0,0,0
711560,Stone Flower,1,1,0,0,0,0,0,0,0,0,0,0
711570,Epic Battle Simulator 2,1,1,1,0,1,1,0,0,0,0,0,0
711580,Box Maze 2 - Family Skins Pack,1,1,1,1,0,1,0,0,0,0,0,0
711590,TFF: The Final Frontier,1,1,0,0,0,1,0,0,0,0,0,0
711600,Dragon Orb,1,1,0,1,0,1,0,0,0,0,0,0
711630,Eveslan,0,0,0,1,0,0,0,0,0,0,0,0
711660,CHUCHEL,1,0,1,1,0,0,0,0,0,0,0,0
711680,Dungeons 3 - Evil of the Caribbean,0,0,0,0,1,1,0,0,0,0,0,0
711681,Dungeons 3 - Lord of the Kings,0,0,0,0,1,1,0,0,0,0,0,0
711690,Cognizer,1,0,0,1,0,0,0,0,1,0,0,0
711700,DIE,1,1,1,1,0,0,0,0,0,0,0,1
711720,Fade Away,1,0,1,1,0,0,0,0,0,0,0,0
711730,Football Manager 2018 - In-Game Editor,0,0,0,0,1,0,0,0,0,1,0,0
711731,Football Manager Touch 2018 - All Job Applications,0,0,0,0,1,0,0,0,0,1,0,0
711732,Football Manager Touch 2018 - All Players Interested,0,0,0,0,1,0,0,0,0,1,0,0
711733,Football Manager Touch 2018 - Attribute Masking,0,0,0,0,1,0,0,0,0,1,0,0
711735,Football Manager Touch 2018 - Design a Son,0,0,0,0,1,0,0,0,0,1,0,0
711736,Football Manager Touch 2018 - Foreign Influx,0,0,0,0,1,0,0,0,0,1,0,0
711737,Football Manager Touch 2018 - National Management,0,0,0,0,1,0,0,0,0,1,0,0
711738,Football Manager Touch 2018 - No Loan Restrictions,0,0,0,0,1,0,0,0,0,1,0,0
711739,Football Manager Touch 2018 - No Sacking,0,0,0,0,1,0,0,0,0,1,0,0
711740,Football Manager Touch 2018 - No Transfer Windows,0,0,0,0,1,0,0,0,0,1,0,0
711744,Football Manager Touch 2018 - Starting from the Bottom Challenge,0,0,0,0,1,0,0,0,0,1,0,0
711745,Football Manager Touch 2018 - Rise from the Ashes Challenge,0,0,0,0,1,0,0,0,0,1,0,0
711746,Football Manager Touch 2018 - Fixture Pile-Up Challenge,0,0,0,0,1,0,0,0,0,1,0,0
711760,Bound To Light,1,0,1,0,0,0,0,0,0,0,0,0
711770,Hotel Dracula,0,0,0,1,1,1,0,0,0,0,0,0
711810,Never Split the Party,1,1,1,0,1,0,1,0,1,0,0,0
